,id,tweets,date_created
138,1052856784447254528,RT @MeriStation: Continúa la polémica antes del lanzamiento de #RedDeadRedemption2. Ojo a las declaraciones de este ex de Rockstar https://…,2018-10-18 09:39:53
139,1052828899825074176,RT @MeriStation: ANÁLISIS del regreso de uno de los grandes del género de la lucha 👌🏼#SoulCaliburVI Comprobamos si está a la altura de los…,2018-10-18 07:49:04
140,1052679766191611905,@clara_cloro Ojalá siempre,2018-10-17 21:56:28
141,1052550734317842432,RT @QueerDevs: Hoy nacemos como colectivo de desarrollo de videojuegos LGTBIQA+ con el objetivo de fomentar la diversidad y constituirnos c…,2018-10-17 13:23:45
142,1052550612972437504,"RT @ANYTEMAA: Preparad vuestras plumas, lápices y teclados: ¡Ya está al caer #NaNoWriMo! 
Un proyecto de escritura creativa que se desarrol…",2018-10-17 13:23:16
143,1052150526425661441,"RT @ANYTEMAA: Sapkowski, padre de Geralt de Rivia, asistirá como invitado al próximo @festivalcelsius. ¡Increíble lo que están logrando des…",2018-10-16 10:53:28
144,1051849104077271040,"Un dúo en busca de la piedra filosofal (y no, no son Voldemort y Potter) 
En el #DiadelasEscritoras os comparto mi… https://t.co/RILvL19n1O",2018-10-15 14:55:43
145,1051842015833587712,BOWSETTE DOMINARÁ EL MUNDO https://t.co/VxmbBUTib1,2018-10-15 14:27:33
146,1051841799394869248,@desmusea https://t.co/EH1yMebP1Y,2018-10-15 14:26:41
147,1051820545082310656,"RT @ANYTEMAA: Ya está publicada nuestra mini - crónica del #AnsibleBilbo18. Por un despegue 🚀 que promete muchas más ediciones.

https://t.…",2018-10-15 13:02:14
148,1051819943963095040,"Yo cuando conozco a alguien otaku y encima me cae muy bien.
(~￣▽￣)~ https://t.co/iFsbe2HOwG",2018-10-15 12:59:51
149,1051798804746444800,RT @Japan_Weekend: Cuando te pasas todo el puente jugando al Age of Empires. https://t.co/Q3dGfUJjvn,2018-10-15 11:35:51
150,1051764431846301696,"RT @ANYTEMAA: Un dúo en búsqueda de la piedra filosofal (y no son Voldemort y Harry Potter).
Con motivo del #DíaDeLasEscritoras compartimos…",2018-10-15 09:19:16
151,1051519871090118658,@Accel_San Súper. Me acabo de terminar de leer el manga hoy! Que coincidencia XD,2018-10-14 17:07:28
152,1051519709500399622,"RT @Accel_San: Casi 1K de visitas en el video del capítulo 1 de Goblin Slayer 😍😍😍😍😍 Soy feliz, gracias a tod@s! 
https://t.co/oOke2gr8ax

M…",2018-10-14 17:06:49
153,1051519647105859584,"RT @GaymerEs: ‘Rainbow Arcade’ es la primera exhibición en la historia de los videojuegos queer, y todo lo que sea historia tiene a @spagam…",2018-10-14 17:06:34
154,1050791718730309633,RT @liaalpzz: Gracias https://t.co/0XtxXBNqHz,2018-10-12 16:54:03
155,1050790498510794752,"RT @TGamerInsideES: Mesa redonda: El sector del Videojuego en España: futuro. #DIGAMEX2018
https://t.co/No3okjxKqo
@samsem93 (periodista es…",2018-10-12 16:49:12
156,1050781837688270848,RT @JaviArtiach: Poster oficial de Sitges y esta noche presentación europea de la pelu en el Festival!!! A por kleenex!!! https://t.co/XYuk…,2018-10-12 16:14:47
157,1050740189168062465,@SantiBedate Total jajajaj https://t.co/kCSicR8Zuh,2018-10-12 13:29:17
158,1050427552467054592,"Hace tiempo que leí el manga de #FullmetalAlchemist, pero he decidido hacer una reseña con motivo del… https://t.co/Ft3NT6VTd3",2018-10-11 16:46:59
159,1050398085946503169,@Accel_San @TodasGamers @Jimereno @CrispyXtreme @FemDevs @mujeresenjuegos @GinaTost @GaymerEs @emimonserrate @desmusea (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧,2018-10-11 14:49:53
160,1050388002701230082,"Atentos, hoy @Accel_San sube reseña del manga #AtelierOfWitchHat, publicado por @mwediciones. https://t.co/ebe8nzsZF2",2018-10-11 14:09:49
161,1050381368218275840,@GaymerEs ¡Vuelta a empezar!,2018-10-11 13:43:27
162,1050381320478707718,"RT @GaymerEs: ¿Os habeis entereado de la que se ha vuelto a liar con Birdo? Esta vez en Super Mario Party y sí, se vuelve a abrir el debate…",2018-10-11 13:43:16
163,1050380274348040193,"BASTA, ME MUERO (屮◉◞益◟◉)屮 https://t.co/6a6idvYY5P",2018-10-11 13:39:07
164,1050351945314181120,@earcos @GinaTost Sí...,2018-10-11 11:46:33
165,1050055837908160519,"RT @ANYTEMAA: Vigilados por un gran ojo, en un mundo apocalíptico plagado de monstruos 👹 donde está prohibido mirar al cielo. Reseña del ma…",2018-10-10 16:09:55
166,1050049478814777344,@Accel_San @mwediciones YA.,2018-10-10 15:44:39
